Date,open,high,low,close,volume
12/9/2011,12.0277,12.0641,11.972,12.0513,296993200
12/12/2011,11.9919,12.0598,11.9236,11.9968,301067200
12/13/2011,12.0323,12.1058,11.8516,11.904,338928800
12/14/2011,11.8394,11.8602,11.5632,11.6401,406887600
12/15/2011,11.7362,11.7488,11.5825,11.6018,256200000
12/16/2011,11.6453,11.7613,11.6211,11.6655,421478400
12/19/2011,11.7099,11.7828,11.649,11.7019,235530400
12/20/2011,11.8718,12.1272,11.8565,12.1226,337215200
12/21/2011,12.1453,12.1639,12.002,12.1378,262948000
12/22/2011,12.1547,12.22,12.1272,12.2022,202358800
12/23/2011,12.2371,12.3565,12.2311,12.3485,269399200
12/27/2011,12.3415,12.5249,12.3391,12.4465,265076000
12/28/2011,12.4575,12.4992,12.2876,12.3274,228662000
12/29/2011,12.3507,12.4196,12.2622,12.4034,215978000
12/30/2011,12.3541,12.4389,12.3534,12.3997,179662000
1/3/2012,12.5344,12.6293,12.5221,12.5904,302220800
1/4/2012,12.5528,12.696,12.5307,12.6581,260022000
1/5/2012,12.7043,12.8145,12.6345,12.7986,271269600
1/6/2012,12.8519,12.9431,12.835,12.9324,318292800
1/9/2012,13.0273,13.0962,12.9003,12.9119,394024400
1/10/2012,13.0399,13.0426,12.9048,12.9581,258196400
1/11/2012,12.941,12.9462,12.8378,12.937,215084800
1/12/2012,12.9287,12.9477,12.8207,12.9015,212587200
1/13/2012,12.8497,12.8727,12.8179,12.8531,226021600
1/17/2012,12.9875,13.0423,12.9495,13.0028,242897200
1/18/2012,13.072,13.1489,13.0518,13.1378,276791200
1/19/2012,13.1697,13.207,13.0582,13.0962,261738400
1/20/2012,13.0882,13.0885,12.8513,12.8681,413974400
1/23/2012,12.9407,13.1176,12.9293,13.0858,306062400
1/24/2012,13.0151,13.0151,12.8451,12.8715,547638000
1/25/2012,13.9134,13.9137,13.5855,13.6752,958314000
1/26/2012,13.7272,13.7404,13.5674,13.613,323985200
1/27/2012,13.6041,13.7309,13.5867,13.6941,299709200
1/30/2012,13.6461,13.8968,13.6363,13.8696,379341200
1/31/2012,13.9486,14.0297,13.8714,13.9758,391683600
2/1/2012,14.0349,14.0527,13.9473,13.9669,270046000
2/2/2012,13.9581,13.9969,13.8993,13.9342,186796400
2/3/2012,14.0009,14.0836,13.9476,14.0738,286599600
2/6/2012,14.034,14.2361,14.0285,14.2051,249412800
2/7/2012,14.2443,14.3821,14.2238,14.3539,316223600
2/8/2012,14.4051,14.5976,14.3806,14.5943,407890000
2/9/2012,14.7192,15.2087,14.7131,15.0991,884214800
2/10/2012,15.0315,15.2354,14.9577,15.1068,631302000
2/13/2012,15.2939,15.4255,15.2191,15.3878,517216000
2/14/2012,15.4509,15.6009,15.3695,15.5979,460398400
2/15/2012,15.7448,16.1131,15.213,15.2369,1506120000
2/16/2012,15.048,15.458,14.8989,15.3759,944552000
2/17/2012,15.4035,15.5461,15.3174,15.3731,535805200
2/21/2012,15.5189,15.7629,15.4344,15.7629,605595200
2/22/2012,15.7087,15.7825,15.5859,15.7075,483302400
2/23/2012,15.7534,15.8541,15.5991,15.81,568027600
2/24/2012,15.9105,16.0094,15.8789,15.9944,415072000
2/27/2012,15.9607,16.1808,15.8067,16.0969,547582000
2/28/2012,16.1643,16.3924,16.0997,16.3924,600387200
2/29/2012,16.5807,16.7659,16.4013,16.6076,952011200
3/1/2012,16.783,16.7843,16.4952,16.6698,683270000
3/2/2012,16.6627,16.7411,16.6101,16.6915,431712400
3/5/2012,16.6988,16.7619,16.1043,16.3235,809124400
3/6/2012,16.0326,16.3397,15.8049,16.2347,810238800
3/7/2012,16.4349,16.4649,16.0216,16.2479,798520800
3/8/2012,16.3703,16.6244,16.2916,16.5938,516457200
3/9/2012,16.6618,16.7699,16.6281,16.6912,418919200
3/12/2012,16.8079,16.9003,16.7472,16.9003,407282400
3/13/2012,17.0699,17.3957,17.0151,17.3932,690855200
3/14/2012,17.6979,18.2082,17.6167,18.0509,1418844000
3/15/2012,18.358,18.3702,17.7132,17.9278,1159718000
3/16/2012,17.9021,18.0392,17.6963,17.9281,825487600
3/19/2012,18.32,18.4241,18.0346,18.4036,901236000
3/20/2012,18.3549,18.5811,17.8188,18.5524,816662000
3/21/2012,18.4538,18.6653,18.4131,18.4464,644042000
3/22/2012,18.3019,18.5077,18.233,18.3497,623870800
3/23/2012,18.3849,18.425,18.1985,18.249,430488800
3/26/2012,18.3635,18.5888,18.2248,18.5836,595742000
3/27/2012,18.5591,18.8683,18.5554,18.8132,607129600
3/28/2012,18.9326,19.0266,18.6855,18.9094,655460400
3/29/2012,18.7612,18.8769,18.5912,18.6718,608238400
3/30/2012,18.6384,18.6932,18.3068,18.3561,731038000
4/2/2012,18.4259,18.9446,18.3815,18.9403,598351600
4/3/2012,19.2057,19.356,19.0591,19.2676,834559600
4/4/2012,19.1154,19.1616,18.8904,19.1142,572980800
4/5/2012,19.1959,19.4311,19.0863,19.4011,641298000
4/9/2012,19.1699,19.5897,19.1445,19.4791,597536800
4/10/2012,19.5924,19.717,19.1659,19.2406,889725200
4/11/2012,19.4782,19.4987,19.0845,19.172,696614800
4/12/2012,19.1353,19.3291,18.9975,19.067,614336800
4/13/2012,19.1081,19.1261,18.4774,18.53,859644800
4/16/2012,18.6779,18.6846,17.704,17.7615,1050786800
4/17/2012,17.7251,18.6761,17.5099,18.6669,1025528000
4/18/2012,18.7899,18.9899,18.4529,18.6252,954531200
4/19/2012,18.3766,18.5148,17.8959,17.9853,834719200
4/20/2012,18.106,18.2052,17.4643,17.5426,1030985200
4/23/2012,17.4701,17.6556,17.0417,17.5034,966529200
4/24/2012,17.2251,17.3807,16.9921,17.1538,1076149200
4/25/2012,18.8486,18.921,18.5536,18.6761,905777600
4/26/2012,18.8068,18.8196,18.4351,18.6056,536068400
4/27/2012,18.5251,18.5591,18.3852,18.4617,406722400
4/30/2012,18.3025,18.3209,17.8494,17.8794,506144800
5/1/2012,17.9076,18.2707,17.7952,17.8228,610999200
5/2/2012,17.7649,17.9841,17.7227,17.9406,427389200
5/3/2012,18.079,18.1066,17.7667,17.8133,390549600
5/4/2012,17.6682,17.7074,17.3035,17.306,529992400
5/7/2012,17.1912,17.5362,17.1829,17.4355,460118400
5/8/2012,17.4385,17.4973,17.1063,17.3957,497252000
5/9/2012,17.2585,17.5732,17.1713,17.4263,480704000
5/10/2012,17.5916,17.6314,17.4037,17.4673,333200000
5/11/2012,17.2983,17.5883,17.2784,17.3507,399546000
5/14/2012,17.2239,17.3752,17.0718,17.0907,352626400
5/15/2012,17.1896,17.2438,16.8926,16.9361,476336000
5/16/2012,16.9631,17.05,16.5647,16.7189,560896000
5/17/2012,16.6955,16.7625,16.2304,16.2304,717220000
5/18/2012,16.348,16.6373,15.9873,16.2384,732292400
5/21/2012,16.3645,17.1924,16.3507,17.1844,631106000
5/22/2012,17.4376,17.5702,16.9181,17.0525,694870400
5/23/2012,17.0687,17.5371,16.938,17.4685,584897600
5/24/2012,17.6311,17.6504,17.1829,17.3081,496230000
5/25/2012,17.2858,17.3243,17.0984,17.2153,328507200
5/29/2012,17.479,17.5739,17.3078,17.5209,380508800
5/30/2012,17.4269,17.7573,17.3461,17.7321,529429600
5/31/2012,17.7802,17.8035,17.4961,17.6881,491674400
6/1/2012,17.4257,17.5325,17.1612,17.1755,520987600
6/4/2012,17.1912,17.3749,16.7931,17.2766,556995600
6/5/2012,17.1841,17.3433,17.0941,17.2319,388214400
6/6/2012,17.3831,17.5693,17.3136,17.4961,401455600
6/7/2012,17.6746,17.6755,17.4667,17.5041,379766800
6/8/2012,17.5004,17.7754,17.4208,17.7674,347516400
6/11/2012,17.9939,18.0178,17.4707,17.4872,591264800
6/12/2012,17.5879,17.6541,17.3504,17.64,435380400
6/13/2012,17.5898,17.711,17.463,17.5175,293580000
6/14/2012,17.4894,17.5586,17.3675,17.4982,345573200
6/15/2012,17.482,17.5928,17.4376,17.5778,335255200
6/18/2012,17.4808,17.9991,17.4627,17.9345,440412000
6/19/2012,17.8617,18.0637,17.8525,17.9844,361404400
6/20/2012,18.0089,18.0408,17.7821,17.9333,358943200
6/21/2012,17.9241,18.0092,17.6792,17.6862,326351200
6/22/2012,17.7282,17.8246,17.6173,17.8219,284471600
6/25/2012,17.6749,17.7514,17.4627,17.4748,304382400
6/26/2012,17.4921,17.5889,17.3697,17.5134,276536400
6/27/2012,17.6045,17.6578,17.5102,17.5892,202997200
6/28/2012,17.5025,17.5739,17.317,17.4223,282836400
6/29/2012,17.6963,17.88,17.5815,17.88,421500800
7/2/2012,17.9024,18.17,17.8678,18.1409,400092000
7/3/2012,18.2131,18.3699,18.1862,18.3518,241712800
7/5/2012,18.387,18.8089,18.3592,18.6742,484383200
7/6/2012,18.587,18.6283,18.4183,18.5499,418930400
7/9/2012,18.5322,18.7955,18.4957,18.7952,379405600
7/10/2012,18.9201,18.9782,18.5325,18.6213,511957600
7/11/2012,18.5573,18.6044,18.2848,18.5055,469322000
7/12/2012,18.3772,18.4761,18.1458,18.3362,428041600
7/13/2012,18.4602,18.59,18.3699,18.5221,311427200
7/16/2012,18.5266,18.7257,18.5236,18.5815,301260400
7/17/2012,18.7002,18.722,18.4663,18.5824,293624800
7/18/2012,18.5717,18.6252,18.4789,18.5616,252700000
7/19/2012,18.7152,18.8399,18.5536,18.8083,436861600
7/20/2012,18.7688,18.812,18.4832,18.5015,397471200
7/23/2012,18.1984,18.5505,17.9936,18.4872,487975600
7/24/2012,18.5958,18.6663,18.3243,18.3981,565132400
7/25/2012,17.5879,17.7821,17.4514,17.6036,877312800
7/26/2012,17.7502,17.7698,17.4624,17.6008,406632800
7/27/2012,17.6048,17.9361,17.5001,17.9155,403936400
7/30/2012,18.0919,18.3527,17.997,18.2177,379142400
7/31/2012,18.4688,18.7281,18.4532,18.6993,462327600
8/1/2012,18.8568,18.872,18.4617,18.5784,384501600
8/2/2012,18.4568,18.6972,18.3775,18.6084,332158400
8/3/2012,18.7872,18.9204,18.7238,18.8506,344920800
8/6/2012,18.8993,19.1313,18.8371,19.0603,302103200
8/7/2012,19.067,19.1353,18.9222,19.0102,290446800
8/8/2012,18.9635,19.101,18.8934,18.9779,244706000
8/9/2012,18.9972,19.1165,18.9956,19.0857,221642400
8/10/2012,19.0236,19.1174,19.0233,19.1155,194938800
8/13/2012,19.1675,19.3707,19.1632,19.3707,278832400
8/14/2012,19.4282,19.6355,19.3772,19.4227,340169200
8/15/2012,19.4107,19.4937,19.3015,19.3963,257342400
8/16/2012,19.4079,19.5786,19.3861,19.5657,254534000
8/17/2012,19.6782,19.93,19.6416,19.9276,442761200
8/20/2012,19.986,20.4515,19.9826,20.4515,613384800
8/21/2012,20.6258,20.7507,19.9958,20.1721,812719600
8/22/2012,20.1216,20.5699,19.9276,20.5659,565322800
8/23/2012,20.481,20.5975,20.3285,20.374,420128800
8/24/2012,20.2781,20.5846,20.1563,20.3922,437340400
8/27/2012,20.9078,20.9348,20.7095,20.7753,427008400
8/28/2012,20.7537,20.7882,20.6213,20.7482,267416800
8/29/2012,20.762,20.8364,20.6806,20.7072,202806800
8/30/2012,20.6203,20.6484,20.3809,20.4121,302699600
8/31/2012,20.5161,20.5576,20.2086,20.4543,338321200
9/4/2012,20.4703,20.7587,20.4315,20.7534,367892000
9/5/2012,20.7719,20.7959,20.5883,20.6077,336375200
9/6/2012,20.6981,20.8555,20.6252,20.7934,391196400
9/7/2012,20.8481,20.9843,20.778,20.9216,329666400
9/10/2012,20.9219,21.0092,20.3577,20.3774,487998000
9/11/2012,20.4503,20.6037,20.1855,20.3113,503983200
9/12/2012,20.5038,20.5975,20.1702,20.5942,712233200
9/13/2012,20.8272,21.0772,20.7473,20.9997,598360000
9/14/2012,21.2142,21.4302,21.1507,21.2549,600474000
9/17/2012,21.503,21.5169,21.3573,21.5163,398031200
9/18/2012,21.5193,21.5947,21.413,21.5818,373503200
9/19/2012,21.531,21.6457,21.5098,21.5876,326874800
9/20/2012,21.4972,21.5249,21.3269,21.4831,336568400
9/21/2012,21.5971,21.6789,21.5034,21.526,571589200
9/24/2012,21.119,21.373,21.0003,21.2399,639766400
9/25/2012,21.1621,21.301,20.6929,20.7095,518789600
9/26/2012,20.5619,20.6833,20.33,20.4524,576503200
9/27/2012,20.4251,20.9748,20.3039,20.9487,594090000
9/28/2012,20.8697,20.9422,20.5007,20.5116,535110800
10/1/2012,20.6467,20.8082,20.1855,20.2744,543594800
10/2/2012,20.3488,20.4884,20.0057,20.3334,627992400
10/3/2012,20.4426,20.6578,20.374,20.6452,424281200
10/4/2012,20.6391,20.7313,20.4638,20.5022,370725600
10/5/2012,20.453,20.4776,20.025,20.0653,594006000
10/8/2012,19.8897,19.9107,19.5586,19.6219,637994000
10/9/2012,19.6367,19.6933,19.1724,19.5506,838597200
10/10/2012,19.6702,19.8313,19.586,19.7062,510356000
10/11/2012,19.8781,19.8996,19.3123,19.3123,546081200
10/12/2012,19.3572,19.5362,19.2262,19.3619,460014800
10/15/2012,19.443,19.5285,19.1816,19.5171,432502000
10/16/2012,19.5349,19.9949,19.4015,19.9793,549771600
10/17/2012,19.9509,20.0715,19.8012,19.8201,389037600
10/18/2012,19.6656,19.7415,19.3707,19.4519,476624400
10/19/2012,19.403,19.4252,18.7441,18.7509,744086000
10/22/2012,18.8302,19.5362,18.7792,19.4946,546730800
10/23/2012,19.4015,19.4906,18.8081,18.859,707145600
10/24/2012,19.1075,19.2647,18.7755,18.9658,558527200
10/25/2012,19.0633,19.1248,18.619,18.7416,656325600
10/26/2012,18.7383,18.8788,18.1716,18.5713,1018432800
10/31/2012,18.2909,18.5086,18.0701,18.3044,510003200
11/1/2012,18.3936,18.5406,18.2691,18.3419,361298000
11/2/2012,18.3219,18.3545,17.6719,17.735,599373600
11/5/2012,17.9414,18.0723,17.7596,17.9755,529135600
11/6/2012,18.1479,18.1636,17.8361,17.921,374917200
11/7/2012,17.7276,17.7494,17.1689,17.2385,793648800
11/8/2012,17.3197,17.3691,16.5368,16.6128,1056146000
11/9/2012,16.6953,17.142,16.4883,16.9004,929913600
11/12/2012,17.1195,17.1303,16.6406,16.7698,515802000
11/13/2012,16.6487,17.0061,16.5699,16.7719,532949200
11/14/2012,16.8522,16.9125,16.5643,16.5859,477170400
11/15/2012,16.606,16.6669,16.1454,16.2381,789910800
11/16/2012,16.2251,16.3734,15.6242,16.3017,1266893600
11/19/2012,16.7043,17.5319,16.6786,17.4772,823317600
11/20/2012,17.6681,17.6694,17.1328,17.3284,642754000
11/21/2012,17.4315,17.5279,17.1952,17.3527,373002000
11/23/2012,17.5217,17.6709,17.3805,17.6555,272826400
11/26/2012,17.7914,18.227,17.7237,18.2125,630579600
11/27/2012,18.2131,18.24,17.9212,18.0657,533330000
11/28/2012,17.8337,18.0972,17.679,18.0089,520864400
11/29/2012,18.2336,18.3583,18.0803,18.2072,514698800
11/30/2012,18.1278,18.1776,18.0009,18.0812,391319600
12/3/2012,18.3398,18.3688,18.088,18.1093,364280000
12/4/2012,17.9737,17.9737,17.6749,17.7897,557068400
12/5/2012,17.5755,17.586,16.6443,16.645,1044638000
12/6/2012,16.3407,17.0935,16.0221,16.9061,1177212400
12/7/2012,17.0963,17.1519,16.3734,16.4738,787040800
12/10/2012,16.2189,16.6363,16.1133,16.3679,630484400
12/11/2012,16.6752,16.9777,16.6011,16.7252,592345600
12/12/2012,16.9224,16.9295,16.5671,16.6514,487144000
12/13/2012,16.4089,16.6094,16.2437,16.3638,625259600
12/14/2012,15.9023,16.0068,15.619,15.7492,1009579200
12/17/2012,15.7225,16.0645,15.4846,16.0283,757607200
12/18/2012,16.2189,16.5248,16.0722,16.4939,625685200
12/19/2012,16.4188,16.4877,16.2344,16.2594,449369200
12/20/2012,16.3734,16.3796,16.0299,16.1179,481689600
12/21/2012,15.8318,16.0543,15.763,16.0438,596268400
12/24/2012,16.0753,16.1958,16.0246,16.0697,175753200
12/26/2012,16.0336,16.0478,15.7901,15.8482,302436400
12/27/2012,15.8649,15.9486,15.5906,15.9119,455120400
12/28/2012,15.7645,15.8939,15.6975,15.7428,354278400
12/31/2012,15.7719,16.5402,15.7246,16.4405,659492400
1/2/2013,17.1093,17.1457,16.7327,16.9613,560518000
1/3/2013,16.9258,16.9811,16.7132,16.7471,352965200
1/4/2013,16.5886,16.64,16.2445,16.2807,594333600
1/7/2013,16.1263,16.3518,15.9162,16.185,484156400
1/8/2013,16.349,16.4318,16.1031,16.2285,458707200
1/9/2013,16.1417,16.2191,15.9406,15.9749,407604400
1/10/2013,16.3286,16.3339,15.9261,16.1729,601146000
1/11/2013,16.0954,16.2288,16.0342,16.0737,350506800
1/14/2013,15.5294,15.6783,15.4006,15.5007,734207600
1/15/2013,15.3941,15.4154,14.9332,15.0116,876772400
1/16/2013,15.281,15.7382,15.2149,15.6347,690804800
1/17/2013,15.7651,15.7787,15.5093,15.5294,453678400
1/18/2013,15.4008,15.5152,15.3354,15.4466,472922800
1/22/2013,15.5875,15.69,15.3425,15.594,461546400
1/23/2013,15.7188,15.9097,15.594,15.8793,861509600
1/24/2013,14.2109,14.3879,13.9097,13.9174,1460852400
1/25/2013,13.9542,14.0944,13.4385,13.5893,1208026400
1/28/2013,13.5258,14.0011,13.4651,13.8967,785517600
1/29/2013,14.1645,14.2171,13.9674,14.1574,571158000
1/30/2013,14.1182,14.2912,14.041,14.1129,417155200
1/31/2013,14.1176,14.1886,14.0558,14.0715,319334400
2/1/2013,14.1834,14.1948,13.851,14.0138,539484400
2/4/2013,14.0227,14.0855,13.6548,13.6646,477117200
2/5/2013,13.7181,14.2028,13.6616,14.1443,573347600
2/6/2013,14.1018,14.4117,13.9817,14.129,593706400
2/7/2013,14.3923,14.602,14.1086,14.5467,704580800
2/8/2013,14.7263,14.8757,14.5476,14.7567,633158400
2/11/2013,14.8039,15.0661,14.703,14.9105,517490400
2/12/2013,14.8974,14.9866,14.5319,14.5367,609053200
2/13/2013,14.5153,14.7151,14.3913,14.5091,475207600
2/14/2013,14.4317,14.6529,14.4162,14.496,355275200
2/15/2013,14.5663,14.607,14.2888,14.2963,391745200
2/19/2013,14.3255,14.3761,14.1002,14.291,435783600
2/20/2013,14.2195,14.2195,13.9433,13.9449,476302400
2/21/2013,13.8564,13.9548,13.7576,13.8582,447182400
2/22/2013,13.9573,14.0303,13.875,14.0058,330654800
2/25/2013,14.1002,14.1397,13.7498,13.7569,372579200
2/26/2013,13.7886,14.0285,13.5972,13.9486,501499600
2/27/2013,13.9319,14.0564,13.6901,13.8119,587350400
2/28/2013,13.7958,13.9145,13.7134,13.7134,322515200
3/1/2013,13.6078,13.6134,13.3586,13.3739,552448400
3/4/2013,13.2909,13.3033,13.0175,13.0501,582755600
3/5/2013,13.0946,13.5205,13.0719,13.3948,638433600
3/6/2013,13.4994,13.5224,13.1862,13.2245,460250000
3/7/2013,13.1884,13.4217,13.0815,13.3773,468473600
3/8/2013,13.3531,13.528,13.3161,13.4127,391482000
3/11/2013,13.3515,13.6392,13.2083,13.6038,474236000
3/12/2013,13.5332,13.6352,13.2838,13.3105,465911600
3/13/2013,13.3111,13.4991,13.2151,13.308,405549200
3/14/2013,13.4472,13.5034,13.3732,13.4369,303875600
3/15/2013,13.6056,13.8014,13.5845,13.7837,643960800
3/18/2013,13.715,14.2124,13.7072,14.1583,606197200
3/19/2013,14.2758,14.3214,13.934,14.1201,526775200
3/20/2013,14.2112,14.2177,13.9679,14.0452,308660800
3/21/2013,13.9875,14.2286,13.9837,14.0654,383255600
3/22/2013,14.1229,14.3566,14.0772,14.3506,395105200
3/25/2013,14.437,14.6004,14.3466,14.4025,501135600
3/26/2013,14.4603,14.4727,14.3078,14.3266,294294000
3/27/2013,14.1813,14.1919,14.0033,14.0452,331237200
3/28/2013,13.975,14.0371,13.7203,13.7526,442839600
4/1/2013,13.729,13.7848,13.2891,13.3254,389732000
4/2/2013,13.2847,13.6122,13.2474,13.3528,529519200
4/3/2013,13.4018,13.5854,13.3689,13.4211,363216000
4/4/2013,13.4761,13.5146,13.2117,13.2884,358447600
4/5/2013,13.1884,13.2024,13.0386,13.148,383695200
4/8/2013,13.1993,13.2816,13.1259,13.2415,300829200
4/9/2013,13.2462,13.3127,13.134,13.2654,306614000
4/10/2013,13.3002,13.5786,13.2353,13.536,375928000
4/11/2013,13.4748,13.6075,13.3965,13.4938,328364400
4/12/2013,13.4882,13.4882,13.331,13.3531,238613200
4/15/2013,13.2661,13.2937,13.0346,13.0439,317520000
4/16/2013,13.0974,13.2539,13.0663,13.2425,305771200
4/17/2013,13.057,13.0672,12.3685,12.5142,945056000
4/18/2013,12.5823,12.6071,12.1085,12.1802,666299200
4/19/2013,12.0535,12.4148,11.9643,12.133,609274400
4/22/2013,12.1986,12.4956,12.1562,12.3859,429920400
4/23/2013,12.5512,12.6876,12.3903,12.6177,664238400
4/24/2013,12.2265,12.901,12.1942,12.5969,969651200
4/25/2013,12.776,12.8603,12.6447,12.6876,384837600
4/26/2013,12.732,13.0103,12.6835,12.9618,764097600
4/29/2013,13.0626,13.4716,13.0486,13.363,640326400
4/30/2013,13.5177,13.8331,13.4236,13.7563,691538400
5/1/2013,13.8085,13.8231,13.4957,13.6479,506909200
5/2/2013,13.7252,13.9368,13.6895,13.8414,421828400
5/3/2013,14.0213,14.081,13.9542,13.98,361300800
5/6/2013,14.158,14.3597,14.1145,14.3134,496641600
5/7/2013,14.4457,14.4699,14.0956,14.2496,483753200
5/8/2013,14.2615,14.4581,14.1611,14.4106,472598000
5/9/2013,14.3808,14.4806,14.2485,14.2857,398487600
5/10/2013,14.3232,14.3777,14.089,14.1669,334852000
5/13/2013,14.1212,14.3211,14.1209,14.2222,316948800
5/14/2013,14.1944,14.2366,13.8285,13.8819,447118000
5/15/2013,13.735,13.7925,13.2095,13.4125,741613600
5/16/2013,13.237,13.694,13.1013,13.5916,603204000
5/17/2013,13.7315,13.764,13.4801,13.5504,427904400
5/20/2013,13.5082,13.9426,13.4516,13.8529,451578400
5/21/2013,13.7034,13.9326,13.5798,13.7506,456022000
5/22/2013,13.8879,14.0224,13.7056,13.8036,443038400
5/23/2013,13.6346,13.9539,13.6296,13.8282,353021200
5/24/2013,13.7878,13.9382,13.7725,13.9223,276166800
5/28/2013,14.0709,14.1087,13.7878,13.8062,386145200
5/29/2013,13.7612,13.9958,13.7425,13.916,330576400
5/30/2013,13.9379,14.2147,13.9023,14.1234,353519600
5/31/2013,14.1522,14.296,14.0583,14.0657,384302800
6/3/2013,14.0968,14.1478,13.8388,14.0965,372352400
6/4/2013,14.1747,14.2125,13.9924,14.0524,292728800
6/5/2013,13.9379,14.0965,13.8773,13.921,290589600
6/6/2013,13.9323,13.9802,13.5751,13.7131,416934000
6/7/2013,13.6518,13.8626,13.5351,13.8179,404535600
6/10/2013,13.9092,14.0452,13.6611,13.7265,450153200
6/11/2013,13.628,13.8475,13.5523,13.6862,286112400
6/12/2013,13.7456,13.8003,13.4954,13.517,265227200
6/13/2013,13.5267,13.6718,13.4094,13.635,285832400
6/14/2013,13.6174,13.6452,13.4016,13.45,271866000
6/17/2013,13.4935,13.6267,13.4598,13.511,259414400
6/18/2013,13.4973,13.6017,13.455,13.5038,195025600
6/19/2013,13.4923,13.5004,13.2295,13.2295,310940000
6/20/2013,13.1138,13.3227,12.9847,13.0368,357310800
6/21/2013,13.0885,13.1357,12.7635,12.9324,481118400
6/24/2013,12.7416,12.7811,12.4492,12.5896,480746000
6/25/2013,12.6885,12.7538,12.4736,12.5925,314162800
6/26/2013,12.6322,12.66,12.3745,12.4498,367724000
6/27/2013,12.4867,12.5537,12.3082,12.3157,337246000
6/28/2013,12.24,12.5186,12.1621,12.4017,578516400
7/1/2013,12.5943,12.894,12.5484,12.7986,391053600
7/2/2013,12.8217,13.1867,12.8064,13.0885,469865200
7/3/2013,13.1626,13.2289,13.056,13.1607,240928800
7/5/2013,13.1479,13.2386,12.9903,13.055,274024800
7/8/2013,13.1392,13.167,12.8433,12.9809,298138400
7/9/2013,12.9356,13.2452,12.8348,13.2092,352584400
7/10/2013,13.1232,13.2858,13.081,13.1585,281405600
7/11/2013,13.228,13.3937,13.1723,13.3637,326292400
7/12/2013,13.375,13.4419,13.2424,13.3393,279563200
7/15/2013,13.2924,13.4941,13.2858,13.3684,241917200
7/16/2013,13.3396,13.4707,13.2661,13.4546,216538000
7/17/2013,13.4391,13.5179,13.3928,13.4582,198990400
7/18/2013,13.5542,13.6008,13.4675,13.5035,218878800
7/19/2013,13.5454,13.5729,13.2718,13.2905,268721600
7/22/2013,13.4316,13.4407,13.3067,13.3331,207796400
7/23/2013,13.3234,13.3534,13.0954,13.1041,369395600
7/24/2013,13.7278,13.9048,13.613,13.7772,591936800
7/25/2013,13.7831,13.805,13.6302,13.7143,229493600
7/26/2013,13.6142,13.7938,13.5842,13.7922,200152400
7/29/2013,13.7862,14.0737,13.7675,14.0049,248057600
7/30/2013,14.0727,14.2976,14.0499,14.1778,309422400
7/31/2013,14.23,14.3036,14.0562,14.1531,322957600
8/1/2013,14.2539,14.2867,14.1759,14.2828,206250800
8/2/2013,14.3245,14.4759,14.2823,14.4662,274783600
8/5/2013,14.5334,14.7204,14.454,14.6823,318855600
8/6/2013,14.6376,14.7586,14.4546,14.5509,334857600
8/7/2013,14.5056,14.6057,14.4421,14.5425,298858000
8/8/2013,14.6033,14.611,14.4174,14.5137,255777200
8/9/2013,14.4391,14.4964,14.282,14.3072,266865200
8/12/2013,14.3831,14.7542,14.3758,14.7136,364434000
8/13/2013,14.8263,15.5731,14.7354,15.4129,881941200
8/14/2013,15.6745,15.875,15.5334,15.694,756372400
8/15/2013,15.6285,15.8167,15.3975,15.6754,490294000
8/16/2013,15.7459,15.8338,15.7053,15.8146,362306000
8/19/2013,15.8778,16.1738,15.8671,15.9849,510518400
8/20/2013,16.0469,16.074,15.767,15.7749,358688400
8/21/2013,15.8542,15.9663,15.779,15.8155,335879600
8/22/2013,15.898,15.9172,15.6845,15.8344,244207600
8/23/2013,15.8442,15.8467,15.7208,15.7733,222731600
8/26/2013,15.7648,16.0623,15.757,15.8347,330965600
8/27/2013,15.6782,15.8202,15.3099,15.382,424188800
8/28/2013,15.3005,15.609,15.3005,15.4546,307608000
8/29/2013,15.4783,15.631,15.462,15.4799,239657600
8/30/2013,15.4894,15.5193,15.3162,15.3387,272297200
9/3/2013,15.524,15.7601,15.343,15.3817,331928800
9/4/2013,15.7274,15.8117,15.6241,15.7,345032800
9/5/2013,15.7491,15.7626,15.541,15.5923,236367600
9/6/2013,15.6921,15.7217,15.4248,15.6852,359525600
9/9/2013,15.8986,15.9906,15.8508,15.9355,340687200
9/10/2013,15.9364,15.9758,15.4106,15.5725,743195600
9/11/2013,14.7026,14.9129,14.6333,14.7246,898696400
9/12/2013,14.7495,14.9667,14.6711,14.8814,404051200
9/13/2013,14.776,14.8543,14.6299,14.6362,298835600
9/16/2013,14.5134,14.5326,14.0796,14.1709,543706800
9/17/2013,14.1029,14.4728,14.0884,14.3346,399380800
9/18/2013,14.582,14.6818,14.5027,14.6293,456862000
9/19/2013,14.8188,14.9803,14.7731,14.8692,404541200
9/20/2013,15.0486,15.0659,14.6708,14.7152,699302800
9/23/2013,15.6184,15.6439,15.1934,15.4465,762106800
9/24/2013,15.58,15.5986,15.3578,15.3981,364344400
9/25/2013,15.4012,15.4151,15.1566,15.1597,316957200
9/26/2013,15.3005,15.3811,15.2343,15.3074,237221600
9/27/2013,15.2306,15.2586,15.1342,15.1981,228040400
9/30/2013,15.025,15.1638,14.9356,15.0092,260156400
10/1/2013,15.0628,15.3993,15.0606,15.3622,353883600
10/2/2013,15.2888,15.4831,15.2296,15.4125,289184000
10/3/2013,15.4424,15.5004,15.1348,15.2189,322753200
